DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
ALIGARH,1978,18.2,21.2,22.8,2.2,0.0,137.1,214.9,223.4,101.8,2.8,0.0,6.3
ALIGARH,1979,43.2,28.7,6.2,1.1,2.1,50.1,223.5,17.0,23.5,0.0,4.6,36.1
ALIGARH,1980,0.0,5.0,21.5,0.2,5.1,69.6,327.2,192.7,80.5,20.8,0.0,22.2
ALIGARH,1981,19.2,4.7,4.1,0.0,18.5,126.4,190.5,116.5,96.9,0.0,23.8,0.5
ALIGARH,1982,40.9,19.3,42.9,32.9,61.7,54.0,212.9,419.8,64.1,7.9,12.6,20.0
ALIGARH,1983,30.3,7.6,1.6,40.2,36.0,41.8,425.4,463.5,52.6,0.0,0.0,22.4
ALIGARH,1984,33.0,4.0,0.0,5.8,0.0,113.1,116.8,244.6,77.8,1.6,0.0,0.0
ALIGARH,1985,1.6,0.0,5.6,11.3,15.7,47.0,278.3,141.0,194.2,97.9,0.0,10.0
ALIGARH,1986,27.8,22.6,1.9,0.2,46.8,122.5,148.8,236.0,69.7,31.6,0.1,5.9
ALIGARH,1987,29.2,2.5,0.7,0.0,72.4,12.0,101.6,151.0,62.0,1.8,0.0,21.9
ALIGARH,1988,3.0,10.2,37.3,8.7,2.3,14.4,317.9,418.7,,29.4,0.5,11.0
ALIGARH,1989,6.8,0.0,21.9,0.0,0.0,31.6,193.6,272.4,132.3,0.0,0.2,0.4
ALIGARH,1990,0.0,65.6,0.0,0.9,179.9,46.5,246.6,128.5,208.5,0.0,9.8,6.6
ALIGARH,1991,141.4,3.5,16.1,6.3,7.7,4.2,70.8,491.3,61.5,0.0,5.2,9.7
ALIGARH,1992,16.0,6.8,,0.0,0.2,,352.2,381.5,,72.6,14.0,0.0
ALIGARH,1993,0.7,20.1,12.6,3.8,6.9,77.9,174.2,182.4,336.9,,0.0,0.0
ALIGARH,1994,42.4,4.6,0.0,16.2,9.4,17.5,335.8,241.4,7.9,0.0,0.0,0.0
ALIGARH,1995,29.9,6.0,4.4,0.9,0.9,30.7,91.7,344.6,119.4,0.0,0.0,0.3
ALIGARH,1996,10.7,71.6,3.0,0.0,8.5,35.4,225.0,281.0,110.8,8.4,0.0,0.0
ALIGARH,1997,1.1,0.3,3.5,34.2,14.8,68.2,195.3,55.7,13.8,19.8,1.8,0.0
ALIGARH,1998,0.0,13.0,6.4,0.0,5.0,70.2,353.1,405.6,107.1,98.1,0.0,0.0
ALIGARH,1999,0.0,2.1,0.0,0.0,5.6,67.2,168.0,152.2,199.6,4.9,0.0,0.0
ALIGARH,2000,0.0,13.6,0.0,1.8,35.1,88.4,225.5,151.6,52.5,0.2,0.0,0.0
ALIGARH,2001,0.8,10.5,0.0,19.5,20.1,93.3,173.9,49.3,30.6,34.5,0.0,0.0
ALIGARH,2002,15.0,21.3,0.0,0.0,29.0,16.8,11.8,192.0,119.9,10.4,0.0,11.9
ALIGARH,2003,19.0,30.0,0.0,0.3,6.9,13.8,443.9,246.4,259.7,0.0,0.0,6.4
ALIGARH,2004,13.8,0.0,0.0,19.0,6.1,14.8,30.5,251.2,70.2,83.0,0.0,0.0
ALIGARH,2005,6.1,18.3,13.6,8.8,20.5,19.1,288.4,44.3,98.4,0.0,0.0,0.0
ALIGARH,2006,0.2,0.1,3.6,1.3,13.4,47.8,177.7,32.6,33.2,18.2,0.3,0.2
ALIGARH,2007,1.3,52.8,33.2,0.0,4.2,83.0,157.4,120.5,14.8,0.0,0.0,0.0
ALIGARH,2008,0.0,0.0,0.0,15.8,73.6,134.2,227.9,165.5,80.7,0.0,1.8,0.0
ALIGARH,2009,0.0,0.8,1.3,5.0,26.6,2.5,67.7,146.7,57.8,21.9,17.3,10.3
ALIGARH,2010,0.9,12.2,0.0,0.4,1.9,11.1,165.3,185.9,356.5,0.0,14.1,3.7
ALLAHABAD,1950,31.7,4.6,16.4,0.1,0.9,51.3,338.3,446.4,122.7,0.0,0.0,15.9
ALLAHABAD,1951,14.0,16.7,18.5,10.0,0.3,201.9,156.3,353.4,136.2,15.6,0.0,0.0
ALLAHABAD,1952,0.8,12.0,25.2,0.2,2.2,160.7,146.5,228.1,137.4,0.7,0.0,0.1
ALLAHABAD,1953,11.7,20.1,0.0,5.3,0.3,76.1,316.2,601.5,227.8,2.3,0.0,3.6
ALLAHABAD,1954,17.9,10.0,7.6,0.0,0.0,49.8,236.1,252.3,138.8,12.2,0.0,0.0
ALLAHABAD,1955,44.6,25.6,0.4,0.0,1.6,130.4,665.7,236.5,164.4,65.6,0.0,0.7
ALLAHABAD,1956,29.2,4.5,12.0,0.0,2.4,275.2,176.9,277.6,283.2,105.5,114.0,11.2
ALLAHABAD,1957,17.0,0.2,27.9,1.6,0.5,48.6,261.3,309.2,137.1,0.0,0.0,0.7
ALLAHABAD,1958,13.4,3.6,13.2,0.2,0.0,16.4,359.3,311.5,135.2,48.4,0.0,1.2
ALLAHABAD,1959,55.6,4.8,0.7,0.0,42.7,16.3,263.9,420.8,41.6,171.9,0.0,0.0
ALLAHABAD,1960,12.4,0.0,8.6,0.3,0.6,30.4,478.4,453.2,112.1,42.2,0.0,0.1
ALLAHABAD,1961,25.9,9.2,0.0,0.5,5.0,33.3,285.0,457.9,175.9,56.9,2.7,3.9
ALLAHABAD,1962,12.3,19.2,12.7,10.6,0.7,32.2,257.7,263.1,296.1,0.0,0.0,3.9
ALLAHABAD,1963,22.9,10.3,5.2,3.9,13.8,72.2,416.6,346.0,33.3,10.0,0.9,5.6
ALLAHABAD,1964,0.0,8.8,0.4,4.5,9.2,61.3,313.9,179.2,173.6,14.3,0.0,0.0
ALLAHABAD,1965,1.1,0.5,16.8,18.3,1.0,2.2,144.7,141.0,90.9,65.3,14.3,2.3
ALLAHABAD,1966,1.6,10.8,0.0,0.0,0.0,187.8,115.1,280.0,22.3,10.8,61.9,9.1
ALLAHABAD,1967,1.8,0.0,20.6,6.3,3.3,37.6,270.3,569.3,245.3,0.2,0.4,33.0
ALLAHABAD,1968,27.8,8.6,1.6,0.0,0.0,47.4,183.2,106.5,69.3,21.8,0.0,6.1
ALLAHABAD,1969,3.7,3.3,1.0,2.7,30.5,16.7,384.2,174.6,100.6,3.5,35.0,0.0
ALLAHABAD,1970,36.9,54.9,2.4,0.8,28.1,91.3,176.1,198.6,638.2,31.4,0.0,0.0
ALLAHABAD,1971,11.4,14.0,5.2,35.1,24.6,190.4,209.9,446.9,226.8,57.0,0.0,0.0
ALLAHABAD,1972,14.4,24.1,0.1,0.5,0.3,5.1,157.9,176.9,146.2,43.7,22.2,0.0
ALLAHABAD,1973,7.4,0.0,0.0,0.0,0.1,15.4,343.5,430.6,133.7,62.0,0.0,0.0
ALLAHABAD,1974,0.0,0.1,0.4,0.0,0.6,65.4,386.5,208.4,56.5,5.2,1.0,0.0
ALLAHABAD,1975,4.4,4.3,16.8,1.1,0.0,169.2,292.9,198.1,122.1,41.9,0.0,0.0
ALLAHABAD,1976,15.3,0.0,0.0,7.5,2.9,23.3,156.8,117.9,397.4,0.5,2.2,0.0
ALLAHABAD,1977,21.4,9.5,0.0,6.8,0.2,103.2,398.4,194.9,127.1,100.7,0.4,6.8
ALLAHABAD,1978,28.5,64.4,51.8,4.8,0.0,174.4,128.8,238.4,286.0,14.4,0.0,2.2
ALLAHABAD,1979,31.3,7.5,1.2,4.2,2.5,168.5,256.9,156.2,19.0,0.7,84.7,4.0
ALLAHABAD,1980,1.2,3.7,3.5,0.0,0.1,126.5,378.0,562.1,231.1,10.6,0.0,13.2
ALLAHABAD,1981,24.6,1.0,6.7,0.4,6.2,75.9,342.3,311.7,260.7,0.0,7.5,1.1
ALLAHABAD,1982,56.1,1.9,71.6,2.4,18.9,41.9,194.6,251.4,263.6,5.8,34.1,1.0
ALLAHABAD,1983,4.8,0.8,0.1,35.1,36.7,122.7,323.2,100.1,151.1,82.8,0.0,3.4
ALLAHABAD,1984,42.8,27.0,0.0,15.6,0.0,95.8,166.1,144.6,124.4,40.4,0.0,0.0
ALLAHABAD,1985,25.6,0.0,0.0,11.2,0.6,35.8,315.2,184.4,173.1,113.1,0.0,1.2
ALLAHABAD,1986,16.8,38.2,0.1,0.0,41.3,27.0,179.5,352.1,162.4,8.5,0.0,19.4
ALLAHABAD,1987,73.1,6.3,13.9,0.0,6.0,0.0,67.4,156.9,434.3,77.0,0.0,4.6
ALLAHABAD,1988,6.2,1.3,8.5,6.0,0.7,118.2,338.4,301.6,70.8,15.8,0.0,15.9
ALLAHABAD,1989,1.1,0.1,5.5,0.1,0.0,51.2,269.6,104.3,143.8,2.1,4.2,18.4
ALLAHABAD,1990,0.0,14.8,0.9,5.2,17.0,211.5,313.7,268.3,153.6,9.7,0.0,1.8
ALLAHABAD,1991,8.5,8.0,2.1,5.3,2.8,133.5,97.9,367.6,120.8,0.0,2.6,12.9
ALLAHABAD,1992,26.5,1.5,0.6,0.0,5.7,0.6,134.6,228.0,242.2,27.2,,0.0
ALLAHABAD,1993,1.4,3.7,14.9,0.1,10.1,71.6,124.1,95.8,193.1,2.5,0.0,0.0
ALLAHABAD,1994,18.8,19.0,0.0,1.3,0.0,170.7,209.5,206.9,235.1,2.5,0.0,0.0
ALLAHABAD,1995,20.1,29.0,1.3,2.5,0.1,35.0,173.6,206.3,189.3,0.1,33.4,19.7
ALLAHABAD,1996,36.8,20.6,0.0,1.4,1.5,191.7,151.3,225.8,75.7,91.5,0.0,0.0
ALLAHABAD,1997,4.9,0.0,0.3,12.9,12.1,47.8,164.6,50.8,48.4,3.5,5.2,11.5
ALLAHABAD,1998,0.0,0.0,11.8,1.3,0.4,25.7,339.6,334.7,150.7,1.7,3.9,0.0
ALLAHABAD,1999,11.6,26.6,0.0,0.0,8.1,115.8,447.7,376.6,353.7,45.2,0.0,10.7
ALLAHABAD,2000,2.6,0.5,0.0,0.3,13.3,73.9,239.6,191.8,304.0,0.0,0.0,0.3
ALLAHABAD,2001,0.5,0.5,1.0,2.7,11.0,166.3,364.9,148.3,141.0,108.5,6.0,0.0
ALLAHABAD,2002,8.7,17.5,0.1,0.0,20.0,19.8,47.9,260.8,145.9,71.3,0.0,1.2
ALLAHABAD,2003,6.0,64.4,2.6,1.6,0.0,94.1,222.2,265.3,381.5,3.9,0.0,3.3
ALLAHABAD,2004,29.9,0.9,0.0,3.4,11.6,158.0,128.2,165.9,94.6,4.8,0.0,0.0
ALLAHABAD,2005,13.0,8.5,17.4,0.9,4.4,44.2,279.1,232.9,86.5,24.4,0.0,2.0
ALLAHABAD,2006,0.0,0.0,11.5,20.5,6.1,44.0,399.0,246.0,44.0,15.3,9.7,0.0
ALLAHABAD,2007,0.1,84.0,27.8,1.7,5.8,10.9,253.6,220.7,128.7,6.1,0.0,2.1
ALLAHABAD,2008,2.0,10.9,0.0,0.4,20.0,308.2,355.2,324.3,70.4,9.0,0.9,0.0
ALLAHABAD,2009,0.4,0.1,2.0,0.5,20.8,10.5,171.5,74.9,174.0,39.1,16.3,5.7
ALLAHABAD,2010,6.8,21.6,0.0,0.0,10.8,4.5,202.5,164.1,161.5,32.5,8.4,0.0
AMBEDKAR NGR,1950,17.9,21.1,13.8,0.0,1.6,154.4,204.2,338.6,85.4,0.0,0.0,22.8
AMBEDKAR NGR,1951,30.1,3.8,20.2,6.8,0.0,199.9,146.0,144.3,125.4,8.2,0.0,0.0
AMBEDKAR NGR,1952,1.4,12.4,46.9,2.6,2.1,120.7,163.5,272.5,72.7,0.0,0.0,0.0
AMBEDKAR NGR,1953,40.3,0.6,0.0,4.1,13.4,204.8,512.3,315.3,292.9,0.0,0.0,4.4
AMBEDKAR NGR,1954,24.8,16.3,0.0,0.0,0.0,21.5,219.0,199.9,145.8,34.9,0.0,0.0
AMBEDKAR NGR,1955,6.5,11.4,0.5,1.5,0.0,232.4,495.9,369.4,275.5,48.3,0.0,0.0
AMBEDKAR NGR,1956,15.3,10.5,5.2,0.0,5.3,208.1,334.5,229.1,286.7,220.2,53.8,5.8
AMBEDKAR NGR,1957,48.8,0.0,10.9,0.0,0.0,50.2,389.0,255.0,172.7,0.0,0.0,3.5
AMBEDKAR NGR,1958,7.1,0.0,7.9,0.0,1.5,35.8,219.1,505.0,317.6,68.3,0.0,0.8
AMBEDKAR NGR,1959,45.7,4.9,0.0,12.2,52.9,59.4,169.1,222.9,29.2,104.0,0.0,0.0
AMBEDKAR NGR,1960,11.6,0.0,57.2,6.2,0.0,56.0,483.0,342.3,133.0,16.1,0.0,0.0
AMBEDKAR NGR,1961,29.5,26.6,1.7,1.0,1.0,118.6,264.2,377.8,130.1,67.2,0.0,19.6
AMBEDKAR NGR,1962,25.2,21.5,1.2,0.0,0.5,226.5,188.3,308.7,249.3,0.0,0.0,11.1
AMBEDKAR NGR,1963,15.9,0.0,0.2,24.3,60.1,86.3,364.3,385.6,144.4,41.5,13.6,0.2
AMBEDKAR NGR,1964,,,,,,,,,,,,
AMBEDKAR NGR,1965,0.0,0.2,19.8,15.6,19.0,8.4,118.4,290.8,50.0,24.2,0.0,0.0
AMBEDKAR NGR,1966,7.6,9.6,0.0,0.0,0.0,59.1,203.6,205.3,21.0,9.9,7.4,7.0
AMBEDKAR NGR,1967,5.6,4.5,26.6,21.2,2.7,35.6,242.5,531.5,134.4,0.3,0.0,13.4
AMBEDKAR NGR,1968,,,,,,,,,,,,
AMBEDKAR NGR,1969,0.0,1.0,0.0,4.9,9.5,86.6,227.6,347.4,163.5,6.8,0.0,0.0
AMBEDKAR NGR,1970,18.0,37.5,7.2,0.0,53.9,80.4,169.8,158.2,343.3,117.5,0.0,0.0
AMBEDKAR NGR,1971,9.6,,9.0,0.6,29.7,202.5,339.0,279.4,170.9,46.5,0.0,0.0
AMBEDKAR NGR,1972,13.0,20.1,8.4,1.7,0.4,11.0,221.3,180.3,0.0,0.0,2.9,0.0
AMBEDKAR NGR,1973,0.0,,4.0,0.0,7.3,28.7,204.2,0.0,73.6,40.5,0.0,0.0
AMBEDKAR NGR,1974,0.0,0.7,0.0,0.0,0.0,0.0,,,,,,
AMBEDKAR NGR,1975,11.1,3.5,0.0,0.0,,,,,,78.4,0.0,0.0
AMBEDKAR NGR,1976,2.9,0.0,0.0,0.0,22.6,20.3,322.7,244.0,,8.0,0.0,0.0
AMBEDKAR NGR,1977,1.3,4.8,0.0,15.5,50.6,27.4,465.0,105.1,106.4,41.0,1.4,20.4
AMBEDKAR NGR,1978,,,,,,,,,,,,0.4
AMBEDKAR NGR,1979,,9.9,,1.8,0.8,,,,15.6,,,7.4
AMBEDKAR NGR,1980,2.5,8.5,3.9,0.0,35.8,156.6,500.0,418.3,589.0,,0.0,3.9
AMBEDKAR NGR,1981,26.4,3.5,23.7,0.0,33.6,41.3,607.1,121.8,263.4,0.0,4.3,1.8
AMBEDKAR NGR,1982,30.0,6.7,,28.2,,232.8,231.2,158.5,160.6,11.7,24.2,4.9
AMBEDKAR NGR,1983,,,,,,,,,,,,
AMBEDKAR NGR,1984,,,,,,,,,,,,
AMBEDKAR NGR,1985,,0.0,,1.1,0.0,29.4,366.0,,210.4,78.3,,
AMBEDKAR NGR,1986,2.3,24.3,0.0,9.3,20.8,75.8,,,,15.2,0.0,79.4
AMBEDKAR NGR,1987,16.8,0.0,4.5,9.0,46.4,,,207.0,716.2,115.9,,4.2
AMBEDKAR NGR,1988,0.0,,,17.5,57.0,86.3,268.9,344.0,,,0.0,15.2
AMBEDKAR NGR,1989,13.9,11.4,9.4,0.0,35.9,96.8,493.2,215.9,252.8,5.1,0.8,1.3
AMBEDKAR NGR,1990,0.0,74.5,0.8,0.0,18.5,299.4,430.8,204.6,276.2,22.7,,1.8
AMBEDKAR NGR,1991,8.3,8.9,8.4,1.3,1.8,147.4,121.7,264.1,316.3,0.0,1.9,11.8
AMBEDKAR NGR,1992,,,,,12.9,,281.3,206.1,,,,
AMBEDKAR NGR,1993,,,,,,,,,,,,
AMBEDKAR NGR,1994,,,,,,,,,,,,
AMBEDKAR NGR,1995,,,,,,,,,,,,
AMBEDKAR NGR,1996,76.7,32.1,0.2,0.4,0.0,8.9,,,,,,
AMBEDKAR NGR,1997,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
AMBEDKAR NGR,1998,,,,,,,0.0,,0.0,0.0,0.0,0.0
AMBEDKAR NGR,1999,,,,,,,,,,,,
AMBEDKAR NGR,2000,0.0,8.3,1.5,2.7,46.4,203.6,183.6,271.3,278.0,0.0,0.0,0.0
AMBEDKAR NGR,2001,0.9,0.0,0.0,0.0,39.7,312.8,293.6,143.2,187.9,119.8,8.8,0.0
AMBEDKAR NGR,2002,29.7,35.8,2.6,2.7,45.9,65.8,154.5,,263.1,29.6,0.0,1.1
AMBEDKAR NGR,2003,25.8,32.4,0.0,17.9,1.7,144.3,304.9,491.0,301.8,0.0,,1.6
AMBEDKAR NGR,2004,32.5,0.0,0.0,31.7,38.3,222.1,459.7,172.5,68.3,9.6,0.0,0.0
AMBEDKAR NGR,2005,20.6,17.5,5.4,0.0,3.3,45.3,506.9,489.5,147.0,15.8,0.0,2.4
AMBEDKAR NGR,2006,0.0,0.0,1.6,7.8,48.5,92.3,0.0,100.4,55.2,2.6,0.0,0.0
AMBEDKAR NGR,2007,0.0,28.0,31.3,0.0,86.9,33.0,375.5,103.8,71.7,0.0,0.0,0.0
AMBEDKAR NGR,2008,0.0,0.0,0.0,0.0,6.1,211.2,280.3,150.5,60.5,0.0,0.0,0.0
AMBEDKAR NGR,2009,0.0,0.0,0.0,0.0,43.4,13.0,64.2,175.8,82.7,0.0,0.0,4.8
AMBEDKAR NGR,2010,0.0,6.8,0.0,0.0,24.4,9.7,161.5,177.4,168.2,16.3,0.0,0.0
AURAIYA,1950,40.7,0.0,,0.0,15.7,39.7,255.7,150.0,116.3,0.0,0.0,21.3
AURAIYA,1951,32.5,1.3,12.2,25.4,7.6,23.1,163.7,153.8,159.2,0.0,0.0,0.0
AURAIYA,1952,0.0,2.3,27.4,3.0,0.0,250.1,144.1,288.0,121.2,0.0,0.0,23.6
AURAIYA,1953,25.8,0.0,0.0,0.0,5.0,80.7,491.8,241.6,157.9,0.0,0.0,0.0
AURAIYA,1954,33.8,49.8,0.0,0.0,14.0,12.4,122.9,156.3,193.9,24.6,0.0,0.0
AURAIYA,1955,22.1,1.3,0.0,0.0,0.0,65.0,131.5,249.5,85.0,124.4,0.0,0.0
AURAIYA,1956,43.0,2.3,43.7,0.0,0.0,62.1,234.5,116.5,130.6,145.5,0.0,0.0
AURAIYA,1957,36.3,0.0,12.3,0.8,0.0,7.9,241.3,251.2,97.3,41.6,1.8,13.8
AURAIYA,1958,,,,,,,,,,,,
AURAIYA,1959,85.6,0.0,0.0,11.7,43.5,,242.4,,,,,0.0
AURAIYA,1960,0.0,0.0,18.3,0.3,5.3,4.6,328.7,524.7,72.6,357.9,0.0,0.0
AURAIYA,1961,44.5,25.9,0.0,0.0,0.0,40.6,248.5,338.0,144.2,295.6,1.3,10.7
AURAIYA,1962,11.0,31.4,9.0,0.0,0.0,12.9,231.2,375.8,30.9,0.0,0.0,0.0
AURAIYA,1963,23.6,0.0,0.0,6.9,5.6,103.8,160.6,412.4,158.4,0.0,1.3,0.0
AURAIYA,1964,0.0,0.0,0.0,0.0,1.8,22.9,328.4,80.4,242.9,2.0,0.0,17.3
AURAIYA,1965,18.0,0.5,0.0,20.3,0.0,0.0,216.3,204.0,188.0,24.9,0.0,0.0
AURAIYA,1966,0.0,4.8,0.0,0.0,26.2,194.2,129.1,323.6,14.5,0.0,0.0,1.5
AURAIYA,1967,0.0,0.0,20.3,0.0,0.0,8.0,267.6,721.3,178.9,2.8,0.0,76.6
AURAIYA,1968,9.9,0.0,3.3,0.0,0.0,19.0,243.4,53.6,87.4,3.3,0.0,0.0
AURAIYA,1969,0.0,0.0,0.0,0.0,9.4,11.9,280.9,216.7,226.6,0.0,20.3,0.0
AURAIYA,1970,29.2,104.4,21.6,0.0,0.0,127.3,146.1,246.2,267.0,0.0,0.0,0.0
AURAIYA,1971,20.3,,0.0,0.0,70.3,130.4,121.9,369.5,,57.9,0.0,0.0
AURAIYA,1972,0.0,20.5,0.0,0.0,0.0,28.0,233.2,271.3,29.0,0.0,0.8,0.0
AURAIYA,1973,7.2,,0.0,0.0,9.0,,474.0,0.0,0.0,0.0,0.0,0.0
AURAIYA,1974,0.0,0.0,0.0,0.0,0.0,19.3,,,,,,
AURAIYA,1975,0.0,0.0,0.0,0.0,,,,,,15.2,0.0,0.0
AURAIYA,1976,3.0,0.0,0.0,0.0,0.0,42.1,280.9,216.5,,0.0,0.0,0.0
AURAIYA,1977,11.0,0.0,0.0,31.0,30.7,50.3,365.1,144.9,88.8,22.8,0.0,0.0
AURAIYA,1978,,,,,,,,,,,,0.0
AURAIYA,1979,,65.2,,0.0,39.0,,,,12.0,,,2.0
AURAIYA,1980,0.0,0.0,0.0,0.0,0.0,81.2,477.2,551.7,233.0,,0.0,0.0
AURAIYA,1981,0.0,0.0,8.6,0.0,6.0,34.5,392.8,114.3,158.2,21.0,55.4,5.0
AURAIYA,1982,24.4,3.3,,16.0,,23.1,245.2,513.5,150.5,2.0,35.0,6.0
AURAIYA,1983,,,,,,,,,,,,
AURAIYA,1984,,,,,,,,,,,,
AURAIYA,1985,,0.0,,5.3,0.0,14.4,251.0,,426.4,163.3,0.0,0.0
AURAIYA,1986,16.0,216.0,0.0,4.4,12.0,134.0,,,,19.5,0.0,0.0
AURAIYA,1987,1.5,20.0,0.0,0.0,24.0,,,43.0,179.2,40.0,,5.0
AURAIYA,1988,0.0,0.0,31.1,5.0,5.0,87.3,216.3,353.5,113.4,93.2,0.0,0.0
AURAIYA,1989,10.3,0.0,16.5,0.0,0.0,94.0,22.5,127.1,97.9,0.0,0.0,0.0
AURAIYA,1990,0.0,17.3,0.0,0.0,36.9,31.5,216.8,101.7,140.9,3.5,0.0,9.6
AURAIYA,1991,0.0,21.3,9.6,0.0,0.0,66.8,52.5,255.4,111.0,0.0,0.9,15.8
AURAIYA,1992,29.0,3.0,0.0,3.0,4.0,10.0,91.7,211.0,195.5,111.5,0.0,0.0
AURAIYA,1993,0.0,5.0,25.9,3.5,0.0,52.4,65.5,38.9,213.8,0.0,0.0,0.0
AURAIYA,1994,8.0,18.0,0.0,0.0,2.0,75.5,160.0,143.4,6.4,0.0,0.0,0.0
AURAIYA,1995,14.5,0.0,1.0,1.1,0.0,83.5,44.8,458.7,214.6,0.0,0.0,5.5
AURAIYA,1996,28.9,47.5,0.0,0.0,0.0,94.9,254.1,232.8,82.5,117.7,0.0,0.0
AURAIYA,1997,3.1,3.3,3.0,0.0,7.5,107.2,207.6,82.7,109.3,20.8,13.6,31.8
AURAIYA,1998,0.0,0.0,13.5,1.7,18.4,11.3,102.6,228.9,76.1,0.0,0.0,0.0
AURAIYA,1999,0.0,0.0,0.0,0.0,0.0,40.6,277.7,100.8,234.7,,0.0,0.0
AURAIYA,2000,2.2,0.0,2.8,3.0,0.0,41.0,81.3,322.0,0.0,0.0,,0.0
AURAIYA,2001,0.0,0.0,0.0,0.0,36.0,167.0,280.7,63.1,3.9,15.4,0.0,0.0
AURAIYA,2002,1.7,25.3,0.0,0.0,17.7,4.2,21.0,103.8,196.6,0.0,0.0,1.8
AURAIYA,2003,1.5,26.4,0.0,15.7,0.0,93.4,154.4,200.9,470.8,0.0,0.0,1.0
AURAIYA,2004,14.2,0.0,0.0,2.2,0.7,15.2,53.4,74.2,60.6,18.5,0.0,0.0
AURAIYA,2005,6.6,1.7,5.4,0.0,4.7,7.8,93.2,24.2,71.2,0.0,0.0,0.0
AURAIYA,2006,0.0,0.0,0.0,0.0,0.0,70.2,161.3,32.1,59.6,1.5,0.0,0.0
AURAIYA,2007,1.0,95.1,46.0,0.0,0.0,44.1,135.8,165.9,15.0,0.0,0.0,0.6
AURAIYA,2008,0.0,0.0,0.0,1.3,24.9,121.5,322.1,214.3,68.0,0.0,0.0,0.0
AURAIYA,2009,0.0,0.0,0.5,0.0,0.0,2.3,128.6,40.1,117.3,0.0,1.5,3.5
AURAIYA,2010,0.0,3.8,0.0,0.0,1.9,9.6,221.7,143.6,116.1,2.2,10.5,0.0
AZAMGARH,1950,18.7,21.2,13.5,0.0,0.0,269.0,189.7,345.9,76.6,0.2,0.8,19.4
AZAMGARH,1951,18.6,9.9,17.5,6.0,0.0,152.5,178.3,218.4,215.0,9.1,0.0,0.0
AZAMGARH,1952,0.4,30.7,38.4,3.0,10.9,157.5,181.2,342.6,132.4,7.0,0.0,0.0
AZAMGARH,1953,14.8,4.9,0.0,3.3,11.1,180.2,368.3,377.4,532.5,1.7,0.0,12.7
AZAMGARH,1954,15.8,21.5,0.0,0.0,0.0,52.6,254.6,421.8,100.4,21.4,0.0,0.0
AZAMGARH,1955,16.5,15.4,2.3,11.3,1.7,206.8,610.8,376.7,266.9,64.5,0.0,0.0
AZAMGARH,1956,15.8,15.0,9.0,1.2,8.6,188.7,321.8,180.4,667.2,106.2,87.2,3.4
AZAMGARH,1957,47.8,0.8,23.2,0.0,0.0,35.0,375.3,236.0,206.0,3.2,0.0,5.3
AZAMGARH,1958,22.1,0.8,21.7,0.0,0.0,31.0,212.1,408.1,232.4,119.0,0.0,0.2
AZAMGARH,1959,47.1,2.0,0.0,13.2,41.5,45.3,187.4,212.8,54.0,133.7,0.0,0.0
AZAMGARH,1960,14.0,0.0,46.5,0.0,2.6,73.4,345.8,307.2,135.0,21.1,0.0,0.0
AZAMGARH,1961,14.9,12.4,0.0,0.0,0.0,227.6,202.9,378.4,178.9,149.4,0.0,10.8
AZAMGARH,1962,22.8,18.9,12.7,7.2,3.7,73.6,154.6,523.4,284.4,22.4,0.0,8.0
AZAMGARH,1963,10.7,3.1,3.5,0.0,41.0,77.4,407.6,285.1,139.5,72.6,11.1,0.3
AZAMGARH,1964,2.5,6.6,0.0,0.0,22.7,88.6,414.2,176.0,329.7,37.0,0.0,0.0
AZAMGARH,1965,0.0,0.1,15.6,17.0,7.8,9.2,221.5,359.5,121.9,47.1,0.0,0.0
AZAMGARH,1966,5.2,0.0,0.0,0.0,3.0,107.6,208.1,249.4,32.8,4.0,33.5,4.9
AZAMGARH,1967,4.1,0.0,5.4,30.4,0.5,27.1,216.6,315.9,129.7,4.9,0.0,12.4
AZAMGARH,1968,24.2,0.7,1.5,0.0,0.0,94.6,346.8,194.6,31.0,21.8,0.0,2.1
AZAMGARH,1969,5.4,10.1,12.7,0.4,58.1,223.1,382.2,341.9,209.3,4.8,8.0,0.0
AZAMGARH,1970,23.9,50.3,1.4,0.0,30.1,112.8,208.7,261.9,254.2,107.9,0.0,0.0
AZAMGARH,1971,5.4,4.1,9.1,66.3,24.3,149.7,406.2,376.0,195.9,64.2,0.0,0.0
AZAMGARH,1972,8.9,22.7,0.3,1.1,16.5,11.3,214.9,248.4,207.2,10.8,40.0,0.0
AZAMGARH,1973,23.8,28.6,0.0,0.0,25.9,34.0,187.8,284.6,155.4,70.6,0.0,0.0
AZAMGARH,1974,0.0,1.4,4.0,0.0,0.0,24.1,210.4,417.8,187.1,0.0,0.0,30.0
AZAMGARH,1975,3.6,1.4,7.3,0.0,13.0,86.0,390.6,192.2,75.2,84.9,0.0,0.0
AZAMGARH,1976,11.9,6.1,0.0,7.0,16.8,37.0,217.4,268.2,530.3,8.9,0.0,0.0
AZAMGARH,1977,6.9,5.2,0.0,1.5,36.3,27.5,488.9,130.6,106.6,108.3,2.4,11.9
AZAMGARH,1978,33.0,25.4,12.9,,0.0,182.4,283.6,155.8,250.6,16.6,0.0,0.0
AZAMGARH,1979,39.6,13.6,2.8,6.4,0.0,48.4,252.0,,65.5,18.4,50.4,7.9
